SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500620,GREAT EASTE ,A ,Q,460.00,460.00,445.55,451.15,453.10,447.95,705,23234,10469458.00,
500645,DEEPAK FERT.,A ,Q,392.00,401.15,387.00,389.80,390.00,389.50,709,27106,10667791.00,
500650,EXCEL INDUST,B ,Q,740.85,741.00,718.50,726.45,726.45,731.00,262,3537,2565149.00,
500655,GARWARE POLY,XT,Q,200.00,200.00,190.05,191.35,191.05,197.15,35,1701,329279.00,
500660,GLAXOSMITH  ,A ,Q,2467.00,2485.00,2451.00,2472.50,2472.50,2472.20,150,1202,2962695.00,
500670,GUJ.NARMADA ,A ,Q,494.00,502.90,485.20,494.35,494.35,491.40,3755,210764,104264159.00,
500672,NOVARTIS    ,B ,Q,671.45,674.00,664.25,670.95,670.95,669.95,338,10601,7094367.00,
500674,SANOFI      ,A ,Q,4687.85,4735.00,4687.85,4728.85,4730.00,4663.25,47,100,470606.00,
500676,GLAXOSMITHKL,A ,Q,6600.00,6706.00,6595.00,6636.85,6636.85,6614.90,240,719,4788122.00,
500680,PFIZER LTD. ,A ,Q,2149.00,2149.00,2075.20,2117.70,2124.95,2097.10,333,1981,4191000.00,
500690,GUJ.ST.FERT ,A ,Q,151.00,153.90,150.50,152.50,152.50,150.65,1231,208399,31731112.00,
500696,HIND UNI LT ,A ,Q,1365.00,1369.90,1351.80,1362.55,1362.55,1357.60,1662,92027,125016140.00,
500710,AKZOINDIA   ,B ,Q,1855.95,1890.00,1853.00,1882.45,1890.00,1853.65,62,303,568440.00,
500730,NOCIL LTD   ,B ,Q,202.00,207.80,197.30,202.15,202.15,202.85,2434,236576,47979664.00,
500770,TATA CHEM.  ,A ,Q,731.00,734.45,718.05,725.75,725.75,728.65,697,30234,21927736.00,
500777,T.P.L.      ,B ,Q,63.35,64.90,62.50,63.50,63.50,63.35,268,34209,2178659.00,
500780,ZUARIGLOB   ,B ,Q,220.00,221.00,209.05,210.45,210.45,212.80,687,43017,9134417.00,
500790,NESTLE (I)  ,A ,Q,7757.50,7790.20,7684.10,7692.20,7700.10,7770.70,172,781,6022299.00,
500800,TATAGLOBAL  ,A ,Q,306.50,309.45,301.25,308.25,308.25,305.00,1319,178006,54411833.00,
500820,ASIAN PAINTS,A ,Q,1192.00,1197.00,1178.30,1193.40,1194.00,1189.75,1193,49403,58845557.00,
500825,BRITANIA IND,A ,Q,4642.00,4691.40,4633.80,4683.10,4685.00,4641.80,349,2726,12723190.00,
500830,COLGATE PALM,A ,Q,1157.00,1164.45,1144.80,1149.40,1150.95,1157.90,532,9762,11264418.00,
500840,EIH LTD.    ,B ,Q,205.00,206.00,192.00,198.20,197.20,202.80,691,20812,4129392.00,
500850,INDIAN HOTEL,A ,Q,143.10,143.55,138.20,142.00,142.00,140.15,1607,110594,15579493.00,
500870,CASTROL     ,A ,Q,186.55,188.40,186.00,187.30,187.30,186.55,1552,196931,36855243.00,
500875,ITC LTD.    ,A ,Q,276.20,277.40,271.40,273.85,273.85,272.85,10055,1581302,433898222.00,
500877,APOLLO TYRES,A ,Q,261.20,265.75,260.60,264.85,265.25,262.15,802,52700,13870846.00,
500878,CEAT LIMITED,A ,Q,1880.00,1893.00,1855.80,1868.60,1868.60,1873.70,929,24228,45393380.00,
500890,MODI RUBBER ,T ,Q,104.60,111.05,104.60,111.05,111.05,105.80,26,2483,272180.00,
500940,FINOLEX IND.,A ,Q,641.55,668.50,640.00,662.40,665.00,643.25,411,8195,5374674.00,
500945,VALUE IND L ,T ,Q,9.00,9.00,8.60,8.66,8.75,9.05,46,15648,134752.00,
501148,DALAL ST INV,XT,Q,110.65,110.65,110.65,110.65,110.65,108.50,4,154,17040.00,
501150,CENTRUM CAP ,B ,Q,75.80,76.95,72.90,75.20,75.20,75.35,2043,936590,70010511.00,
501179,OSCAR INV.  ,X ,Q,206.05,210.00,205.10,205.15,205.10,211.20,35,1258,259217.00,
501242,TCI FINANCE ,B ,Q,28.00,28.00,26.30,27.00,27.05,27.30,215,17245,466541.00,
501295,INDUS.INV.TR,T ,Q,117.00,119.95,116.00,119.95,119.95,119.00,14,1111,130013.00,
501298,INDUS.&PRUD.,X ,Q,1392.00,1405.00,1385.00,1387.40,1385.05,1390.40,22,390,545418.00,
501301,TATA INVEST.,B ,Q,869.00,877.95,857.10,875.35,876.00,864.90,483,7915,6870967.00,
501343,MOTOR&GEN.FI,B ,Q,43.00,43.65,41.75,42.20,42.20,41.60,26,4622,201038.00,
501370,WALCHAND PF ,X ,Q,170.00,175.00,165.00,167.90,165.00,167.00,61,3144,534810.00,
501391,W.H.BRADY   ,XT,Q,206.85,209.90,205.00,206.85,206.85,206.85,12,422,87406.00,
501423,SHA ENG PLA ,X ,Q,1144.00,1195.00,1112.00,1120.10,1120.00,1131.95,115,26249,30335869.00,
501425,BOM.BURMAH  ,A ,Q,1594.70,1632.40,1561.30,1600.35,1600.35,1575.95,1922,36376,57937122.00,
501430,BOM.CYCLE   ,XT,Q,3014.00,3045.00,3014.00,3029.60,3045.00,2900.35,8,32,96947.00,
501455,GREAVES COTT,A ,Q,137.00,139.00,135.70,137.70,137.70,137.05,1462,148900,20510092.00,
501477,MULLER & PHI,XT,Q,80.00,81.00,80.00,81.00,81.00,77.15,2,211,17041.00,
501700,INDIA NIVEH ,X ,Q,44.60,44.60,44.10,44.15,44.15,44.75,60,6391,282676.00,
501833,CHOWGULE ST ,XT,Q,18.00,18.00,17.20,17.20,17.20,18.10,11,3997,70768.00,
501848,GLOBAL OFFS ,T ,Q,38.00,38.60,36.70,37.45,37.45,38.05,33,5382,200848.00,
501945,DHENUBUILD  ,X ,Q,2.77,2.77,2.77,2.77,2.77,2.77,3,405,1121.00,
502015,ASSOC.STONE ,X ,Q,41.05,41.70,40.20,40.70,40.60,41.35,181,40568,1649718.00,
502090,SAGAR CEM.  ,B ,Q,1054.45,1064.40,1047.00,1050.90,1047.80,1070.80,156,2000,2106940.00,
502137,DECAN CEMENT,B ,Q,609.75,612.50,605.00,611.00,611.00,603.60,19,994,606967.00,
502157,MANGALAM CEM,B ,Q,422.50,428.40,413.45,417.30,417.30,421.10,202,4360,1826253.00,
502165,OCL INDIA L ,B ,Q,1425.00,1444.95,1392.50,1407.60,1415.50,1429.90,97,713,1001597.00,
502168,N C L IND.  ,B ,Q,280.00,285.70,280.00,282.20,282.20,279.25,554,22958,6495874.00,
502175,SAURAS.CEM. ,X ,Q,94.50,96.00,92.20,95.35,95.35,93.80,634,334721,31677381.00,
502180,SRI DIGV CEM,X ,Q,28.20,28.55,27.60,27.95,28.10,28.00,287,92621,2593814.00,
502219,BOROSIL GLAS,B ,Q,1065.00,1065.00,1030.00,1046.50,1046.50,1047.70,870,13593,14183103.00,
502281,TRIVENI GLAS,XT,Q,21.80,23.00,21.80,22.60,23.00,22.90,51,10410,230015.00,
502330,IPAPPM      ,B ,Q,361.00,367.50,353.00,364.55,364.55,357.95,763,26914,9707784.00,
502355,BALKRISH IND,A ,Q,1120.00,1154.90,1120.00,1136.15,1136.15,1122.00,703,14087,16051131.00,
502407,NATH PULP   ,X ,Q,45.05,45.90,45.05,45.90,45.90,46.50,4,39,1784.00,
502420,ORIENT PAPER,T ,Q,49.90,50.30,48.25,49.05,49.00,49.75,438,39911,1969695.00,
502445,CITADEL     ,X ,Q,78.50,83.40,78.50,83.40,83.40,82.25,2,101,7933.00,
502448,ROLLATAINER ,T ,Q,6.91,6.91,6.55,6.80,6.80,6.89,53,21497,143107.00,
502450,SESHA.PAPER ,B ,Q,1175.00,1175.00,1115.05,1120.75,1120.75,1109.30,244,3871,4392320.00,
502563,SH.BHAWANI  ,XT,Q,5.15,5.15,5.15,5.15,5.15,5.42,1,100,515.00,
502587,RAMA PULP   ,XT,Q,57.55,57.55,52.20,55.00,54.00,54.85,61,17742,978848.00,
502742,SINTEX IND. ,A ,Q,24.00,24.60,23.60,24.30,24.30,23.85,1313,1052436,25255190.00,
502761,BLUE BLEND  ,B ,Q,33.10,35.25,32.65,34.45,35.25,34.30,37,3359,113556.00,
502820,DCM LTD.    ,B ,Q,111.75,113.00,105.00,111.70,112.00,112.15,106,3753,418555.00,
502865,FORBES & CO ,B ,Q,4212.20,4380.00,4055.00,4229.40,4229.40,4212.20,917,5889,24746425.00,
502893,UNITEDINT   ,X ,Q,19.80,19.80,19.80,19.80,19.80,19.80,2,1817,35976.00,
502933,KATARE SPG. ,XT,Q,15.75,15.75,15.75,15.75,15.75,16.50,1,300,4725.00,
502937,KESORAM IND ,B ,Q,149.45,152.35,145.55,146.15,146.15,149.55,1267,116984,17374308.00,
502958,LAKSHMI MILL,X ,Q,3700.00,3700.00,3600.00,3637.25,3650.00,3652.80,24,68,248143.00,
502986,VARDH TEXT  ,B ,Q,1443.00,1500.05,1429.45,1488.25,1488.25,1442.35,400,4810,7097334.00,
503015,MODERN INDIA,X ,Q,55.00,55.00,54.00,54.40,54.00,56.00,4,214,11706.00,
503031,PENLAND LTD ,B ,Q,35.00,36.80,34.00,35.95,35.95,35.20,1266,233983,8279384.00,
503092,PASUPATI SPG,XT,Q,27.50,27.50,26.80,27.35,27.35,27.75,8,1764,48329.00,
503100,PHOENIX MILL,B ,Q,600.90,614.50,598.00,603.70,611.95,599.65,418,2929,1764164.00,
503101,MARATHON NEX,B ,Q,603.75,603.75,585.00,585.00,585.00,587.35,16,341,202956.00,
503127,RAJA BAHADUR,XT,Q,1598.60,1598.60,1598.60,1598.60,1598.60,1522.50,1,1,1598.00,
503162,REL.CHEMOTX ,X ,Q,129.95,139.85,113.00,119.15,119.15,123.80,679,36112,4462847.00,
503169,RUBY MILLS  ,B ,Q,402.85,403.90,395.00,401.40,401.40,403.15,76,3302,1319633.00,
503205,SHREERAM    ,X ,Q,49.80,50.40,48.50,50.00,50.00,50.10,6,1270,63297.00,
503229,SIMPLEX REAL,X ,Q,115.00,115.00,114.80,114.80,114.80,117.70,3,26,2985.00,
503310,SWAN ENG    ,A ,Q,211.30,235.00,208.15,229.05,229.05,212.60,7586,1362126,307275136.00,
503349,VICTORIA MIL,X ,Q,3800.05,3950.00,3800.00,3823.45,3800.10,3864.10,8,24,91739.00,
503624,SVARAJ TRAD ,XT,Q,207.50,207.50,197.15,197.15,197.15,207.50,3,3,601.00,
503657,VEER ENERGY ,X ,Q,39.20,40.00,38.00,38.95,38.95,38.00,500,312580,12207305.00,
503659,SWIL        ,XT,Q,25.40,25.40,25.40,25.40,25.40,24.95,1,75,1905.00,
503691,SAHARA ONE  ,X ,Q,61.00,61.00,61.00,61.00,61.00,64.20,3,64,3904.00,
503722,BANSW.SYNTEX,B ,Q,134.85,136.45,134.00,135.75,136.45,132.80,63,2371,320559.00,
503776,MODIPON     ,XT,Q,34.00,34.00,34.00,34.00,34.00,35.25,1,10,340.00,
503804,SHRI DINESH ,XT,Q,200.00,214.50,195.10,212.10,214.50,204.30,49,3282,694816.00,
503806,SRF LIMITED ,A ,Q,1909.05,1921.95,1863.60,1907.15,1895.00,1917.95,905,15318,29035457.00,
503811,SIYARAM SILK,B ,Q,759.00,760.00,740.10,744.30,744.30,748.75,126,734,549128.00,
503831,FOMENTO HOTE,X ,Q,154.85,159.75,149.85,156.25,156.10,158.50,20,1085,169877.00,
503837,SHREE RAJSYN,XT,Q,19.95,21.00,19.95,20.90,21.00,20.65,11,896,18461.00,
503881,HIND.SYNTEX ,B ,Q,12.05,12.05,11.84,12.05,12.05,10.96,18,16260,195289.00,
503960,BHARAT BIJLE,B ,Q,1387.70,1422.65,1375.00,1383.55,1379.05,1383.90,354,4733,6615742.00,
504000,ELPRO INTER ,X ,Q,63.55,63.95,58.10,61.30,61.30,63.55,88,33500,2071772.00,
504008,EMCO LTD.   ,B ,Q,19.30,21.30,19.00,21.30,21.30,19.40,435,132030,2731814.00,
504028,GEE LTD     ,X ,Q,52.50,55.15,52.50,54.40,55.00,54.20,43,11290,612720.00,
504036,HIND.RECT   ,B ,Q,129.95,131.95,126.75,130.15,130.00,131.35,22,1693,220081.00,
504058,NIPPOBATRY  ,B ,Q,956.25,956.25,920.00,923.95,923.95,943.55,43,922,854018.00,
504067,ZENSAR TECH.,B ,Q,890.65,913.95,888.00,909.50,900.20,898.40,257,3682,3335103.00,
504076,JYOTI LTD.  ,X ,Q,58.00,60.00,54.10,58.15,60.00,58.35,82,5777,327108.00,
504084,KAYCEE IND  ,X ,Q,7200.00,7200.00,7000.00,7000.75,7000.00,7225.00,14,43,305890.00,
504092,INDOKEM LTD.,X ,Q,32.20,33.00,31.00,31.85,31.15,32.75,52,11442,365071.00,
504093,PANA ENERG  ,XT,Q,350.00,354.00,340.10,348.40,349.50,345.35,76,4259,1476425.00,
504112,NELCO LTD.  ,B ,Q,123.70,126.45,121.50,123.95,123.95,124.65,536,45828,5676638.00,
504132,PERM MAGNETS,XT,Q,101.00,106.05,101.00,101.00,101.00,106.20,39,1599,162305.00,
504176,HIGH ENERGY ,X ,Q,479.75,497.70,460.10,479.15,479.15,479.75,34,1956,935373.00,
504180,STD.BATTERY ,XT,Q,9.65,9.94,9.65,9.80,9.94,9.47,27,8025,77821.00,
504212,UNIV.CABLE  ,B ,Q,163.30,172.10,163.30,168.50,168.50,162.55,526,20199,3406030.00,
504220,W.S.INDUSTR.,B ,Q,7.10,7.79,7.10,7.39,7.60,7.58,38,17042,127463.00,
504240,DELTON CABLE,XT,Q,28.00,28.00,27.90,28.00,28.00,28.25,5,281,7858.00,
504258,LAKSHMI ELEC,X ,Q,780.00,780.00,745.00,763.75,760.00,775.20,111,2829,2145011.00,
504273,TUMUS ELECTR,P ,Q,71.20,71.20,71.20,71.20,71.20,71.20,9,1950,138840.00,
504286,DELTA MAG   ,T ,Q,72.30,75.90,71.00,72.00,72.00,72.30,10,866,63032.00,
504341,RELTD       ,XT,Q,40.00,43.75,40.00,43.75,43.75,41.80,13,385,15587.00,
504378,NYSSACORP   ,XT,Q,1.82,1.91,1.73,1.73,1.73,1.82,10,1115,2075.00,
504392,KRISHNA VEN ,XT,Q,125.75,125.75,120.05,120.05,120.05,125.75,7,99,11964.00,
504605,UNI ABEX    ,XT,Q,594.00,594.00,562.55,565.60,562.55,592.00,11,301,169924.00,
504614,SARDA ENMIN ,B ,Q,580.00,587.70,565.55,574.40,574.40,582.50,792,26872,15478170.00,
504646,BHAGWATI AUT,X ,Q,119.25,121.55,116.00,119.90,119.90,119.95,19,1938,229836.00,
504673,UNIV.PRIME  ,XT,Q,2.56,2.56,2.56,2.56,2.56,2.44,2,100,256.00,
504697,GALADA TELE.,XT,Q,6.16,6.78,6.16,6.78,6.78,6.48,2,70,462.00,
504701,GONTER PEIP ,SS,Q,7.58,7.58,7.05,7.05,7.05,7.31,12,5153,36869.00,
504713,HIND.WIR LTD,X ,Q,46.20,46.20,46.20,46.20,46.20,44.00,2,261,12058.00,
504741,IND.HUME PIP,B ,Q,425.15,431.80,411.80,429.90,429.50,428.00,76,3670,1569769.00,
504746,IND.LINKCHAI,P ,Q,765.00,765.00,764.75,765.00,765.00,750.00,5,60,45898.00,
504786,INVEST &PREC,X ,Q,464.00,468.00,455.00,467.35,463.00,466.60,70,7026,3230368.00,
504840,KAIRA CAN CO,XT,Q,1662.00,1740.00,1645.00,1740.00,1740.00,1729.00,14,112,187540.00,
504879,ORIENT ABRAS,B ,Q,52.10,52.30,50.55,51.40,51.75,52.55,165,15394,792090.00,
504903,RATHI ST    ,XT,Q,3.00,3.15,2.89,2.89,2.89,3.04,14,5461,16098.00,
504908,DUNCANENG   ,ST,Q,106.00,106.00,103.10,103.10,103.10,108.50,8,340,35634.00,
504918,SANDUR MANG.,X ,Q,1355.00,1383.95,1335.05,1353.40,1353.40,1333.80,1102,19468,26438679.00,
504959,STOVAC IND. ,X ,Q,3150.00,3329.90,3081.00,3115.35,3106.50,3197.00,34,270,851359.00,
504960,STEWARTS    ,XT,Q,13.60,13.60,13.40,13.40,13.40,14.10,15,700,9424.00,
504961,TATA YODOGAW,XT,Q,89.85,89.85,83.00,85.45,85.45,86.85,58,5134,435935.00,
504966,TINPLATE    ,B ,Q,287.40,297.00,284.50,291.15,291.15,286.90,5672,513640,149345112.00,
504973,TIFHL       ,A ,Q,713.80,714.95,701.00,704.45,704.45,700.00,103,1846,1305356.00,
504988,WELCAST     ,X ,Q,1230.00,1319.00,1201.10,1210.00,1210.00,1274.05,21,165,200553.00,
505010,AUTO AXLES  ,B ,Q,1660.00,1725.05,1660.00,1713.80,1701.60,1679.25,387,2469,4199112.00,
505029,ATLAS CYCLES,T ,Q,212.00,212.00,206.00,206.30,206.00,211.60,32,1033,215273.00,
505036,AUTO COR.GOA,X ,Q,1430.10,1499.00,1411.25,1460.75,1460.75,1450.25,155,1933,2834175.00,
505075,SETCO AUTO  ,B ,Q,63.00,65.90,62.10,65.40,65.40,62.90,2176,384523,24571663.00,
505141,SCOOTERS IND,XT,Q,68.55,71.95,66.50,66.50,66.50,70.00,18,1524,101936.00,
505160,TALBROS AUTO,B ,Q,310.15,319.90,310.00,315.20,318.35,310.15,217,6297,1981822.00,
505163,ZF STEERING ,B ,Q,1252.00,1285.25,1252.00,1280.90,1280.90,1264.15,300,3570,4538906.00,
505192,SMLISUZU    ,B ,Q,866.00,880.00,865.05,868.50,868.00,866.60,193,2781,2425116.00,
505196,TIL LTD.    ,B ,Q,588.00,602.10,583.55,592.40,587.10,583.25,107,2156,1277223.00,
505200,EICHER MOTOR,A ,Q,28069.85,28148.90,27760.05,27987.45,27800.00,27926.35,1097,9390,263129057.00,
505212,JAINEX      ,XT,Q,54.60,54.60,52.00,52.00,52.00,52.00,3,130,6890.00,
505216,ALFRED HERB ,XT,Q,1180.10,1216.70,1151.45,1177.45,1177.45,1212.00,29,358,421292.00,
505230,CIMMCO      ,T ,Q,116.50,124.90,116.50,123.10,123.00,122.40,25,2262,275154.00,
505232,VELJAN      ,XT,Q,1110.55,1164.00,1110.00,1150.20,1150.00,1139.95,29,358,401773.00,
505242,DYNAMAT.TECH,B ,Q,1980.10,1980.10,1950.00,1962.00,1962.25,1993.45,136,437,857420.00,
505250,G.G.DANDEKAR,XT,Q,92.50,92.50,92.50,92.50,92.50,90.00,1,100,9250.00,
505255,GMM PFAUDLER,X ,Q,736.00,754.00,714.00,731.90,731.90,743.80,183,4177,3072915.00,
505283,KIRLOSAR PN ,B ,Q,960.30,973.80,942.00,950.80,942.00,967.35,76,1253,1205461.00,
505299,KULK-POWER  ,XT,Q,58.80,59.20,54.30,54.65,54.65,56.45,16,1691,95457.00,
505324,MANUGRAPH IN,B ,Q,57.05,57.05,53.50,54.00,53.60,56.45,174,29511,1613729.00,
505343,MONOTYPE IND,X ,Q,4.13,4.13,4.13,4.13,4.13,4.21,6,2197,9073.00,
505355,NESCO LTD   ,B ,Q,610.45,624.80,601.00,609.85,613.00,606.10,1062,19184,11790552.00,
505358,INTEGRA ENG ,X ,Q,62.40,63.00,59.10,61.65,62.25,60.90,87,25642,1564383.00,
505368,REVATHI EQU.,B ,Q,731.00,731.00,710.00,716.00,716.00,717.00,15,202,145630.00,
505400,TEXINFRA    ,B ,Q,62.55,63.35,61.35,62.35,63.35,61.50,264,35516,2205057.00,
505412,WENDT(INDIA),B ,Q,3322.70,3363.05,3260.05,3318.40,3320.00,3271.95,44,70,231555.00,
505509,RESPON IND  ,B ,Q,40.50,40.80,40.20,40.25,40.20,40.30,86,11524,466921.00,
505523,MAHA CORP   ,X ,Q,0.22,0.22,0.22,0.22,0.22,0.21,1,500,110.00,
505526,DOLAT INV.  ,XT,Q,10.64,10.64,10.64,10.64,10.64,10.64,20,107000,1138480.00,
505533,WESTLIFE DEV,B ,Q,347.50,365.00,337.70,356.95,356.95,340.20,1719,105149,37291236.00,
505537,ZEE ENTER   ,A ,Q,592.30,601.95,585.65,599.65,599.65,595.35,1296,47956,28522472.00,
505576,GOLDCORP    ,X ,Q,57.05,57.05,56.90,57.00,57.00,59.85,15,2492,141987.00,
505590,SVPGLOB     ,X ,Q,565.00,575.00,550.00,568.10,569.00,566.45,303,30981,17538338.00,
505650,SKYL MILLAR ,XT,Q,5.19,5.19,5.10,5.10,5.10,5.19,13,15655,81244.00,
505665,ANTIF BEARNG,X ,Q,515.05,534.95,515.05,530.75,530.75,523.55,40,786,412480.00,
505681,BIMETAL BEAR,X ,Q,645.00,666.45,645.00,648.05,647.00,656.05,29,264,173243.00,
505688,BHARAT GEARS,B ,Q,190.00,193.50,187.00,191.95,193.25,191.45,161,9391,1786045.00,
505693,LATIMMETAL  ,X ,Q,37.40,37.40,37.40,37.40,37.40,39.30,2,110,4114.00,
505700,ELECON ENG  ,B ,Q,88.50,93.45,86.65,92.25,92.25,88.55,1244,211075,19195682.00,
505710,GRAUER& WEIL,B ,Q,73.50,74.00,72.00,73.10,73.10,73.40,965,213402,15556118.00,
505712,GUJ.AUTO GE ,X ,Q,312.50,323.90,309.00,315.10,315.10,321.85,235,11921,3738582.00,
505714,GABRIEL(I)  ,B ,Q,189.00,190.55,187.00,189.65,189.65,188.90,260,16216,3055457.00,
505720,HERC.HOISTS ,B ,Q,148.50,149.00,146.70,146.85,147.00,147.20,57,3040,449572.00,
505726,IFB IND.LTD.,B ,Q,1435.05,1447.00,1389.90,1412.95,1402.80,1422.65,339,1798,2537809.00,
505729,SINGER INDIA,X ,Q,56.40,56.50,54.50,54.90,54.90,55.60,445,88662,4921612.00,
505737,INTER.COMBUS,X ,Q,558.00,558.00,530.00,535.05,537.00,548.20,40,509,275672.00,
505744,FED MOG GOE ,B ,Q,558.90,570.00,558.85,565.75,565.75,568.40,270,4799,2707909.00,
505750,JOSTS ENG.  ,X ,Q,1201.40,1329.90,1201.40,1270.05,1270.05,1255.95,40,581,748441.00,
505790,SCHAEFFLER  ,B ,Q,5612.45,5725.60,5542.90,5626.10,5633.45,5690.60,115,670,3756863.00,
505800,RANE HOLDIN ,B ,Q,2325.00,2325.00,2215.00,2259.85,2267.35,2333.55,75,1509,3408409.00,
505827,SNL BEARINGS,X ,Q,401.10,409.90,401.00,401.35,405.00,401.00,28,862,348520.00,
505840,JAIPAN INDUS,XT,Q,59.30,62.00,56.80,61.30,61.00,59.75,83,9831,576079.00,
505850,MANCREDIT   ,X ,Q,4.05,4.17,3.90,4.02,4.00,4.10,193,292816,1184716.00,
505854,TRF LTD.    ,T ,Q,251.00,254.85,247.15,249.90,251.00,251.90,60,2586,649349.00,
505872,WPIL LTD.   ,X ,Q,727.00,732.00,696.10,706.45,706.45,695.85,383,10559,7543745.00,
505890,KENNAMETAL  ,B ,Q,869.05,888.75,851.10,865.75,865.75,866.80,144,2096,1812329.00,
505978,TRITON VALVE,X ,Q,2400.05,2539.50,2400.05,2447.95,2465.00,2478.70,104,889,2164338.00,
506003,SUDAL INDUS ,XT,Q,13.30,13.30,13.30,13.30,13.30,14.00,1,2,26.00,
506016,JRIIIL      ,XT,Q,1.62,1.62,1.48,1.60,1.60,1.55,23,21830,34399.00,
506022,PRAKASH IND.,B ,Q,235.80,245.65,233.65,241.90,241.90,234.50,6467,731550,175434470.00,
506074,ARSHIYA     ,B ,Q,98.05,104.95,97.15,103.35,103.35,98.00,275,16299,1626292.00,
506076,GRIND NORTON,B ,Q,549.00,549.00,538.60,547.35,547.00,550.00,59,2081,1133378.00,
506079,LAKSHMI PREC,B ,Q,50.25,50.80,49.40,50.00,50.00,50.25,16,5131,256822.00,
506105,STANROSE MAF,X ,Q,175.00,175.00,172.00,174.70,174.90,174.05,13,1576,274872.00,
506109,GENESYS INT.,B ,Q,300.00,310.80,298.20,299.80,299.80,301.95,308,7483,2276009.00,
506122,PANKAJPIYUS ,X ,Q,56.00,58.80,55.70,58.80,58.80,58.60,20,1581,89143.00,
506128,PARNAXLAB   ,X ,Q,59.85,59.85,55.50,57.85,57.50,56.50,57,7199,406841.00,
506146,VISAGAR POL ,B ,Q,1.55,1.58,1.47,1.47,1.47,1.54,157,638903,960907.00,
506184,KANANI IND  ,B ,Q,10.00,10.30,9.80,9.81,9.85,10.20,20,12315,122906.00,
506186,GALAXY ENTER,XT,Q,28.60,28.60,26.00,26.50,26.50,27.25,11,2716,74741.00,
506194,ARIH SUPER  ,B ,Q,166.90,169.50,163.50,168.00,167.10,168.10,821,86947,14453610.00,
506197,BLISSGVS PH ,B ,Q,203.80,205.10,198.70,203.15,202.85,200.90,1584,347764,70177787.00,
506222,INEOSSTYRO  ,B ,Q,1029.00,1072.00,1010.00,1051.55,1050.00,1061.85,83,1226,1287308.00,
506235,ALEMBIC LTD.,B ,Q,62.25,64.50,61.10,63.35,63.35,59.00,6110,1359687,85668996.00,
506248,AMINES&PLAST,X ,Q,83.10,88.90,83.10,85.55,85.55,83.20,305,25253,2176491.00,
506260,ANUH PHARMA ,X ,Q,179.50,179.50,172.55,175.75,175.80,175.55,125,4622,808638.00,
506261,MODISON MET.,X ,Q,82.00,84.00,78.90,79.60,79.60,82.10,228,48834,3924340.00,
506285,BAYER CROP  ,A ,Q,4601.35,4601.60,4534.45,4553.40,4555.00,4582.45,224,50697,230183848.00,
506365,CHEMO PHARMA,XT,Q,38.00,38.00,38.00,38.00,38.00,38.00,1,130,4940.00,
506390,CLARI CHEM  ,B ,Q,628.00,636.90,604.60,615.50,630.00,631.60,755,11627,7182219.00,
506395,COROM INTER ,A ,Q,558.95,574.90,554.85,572.80,572.80,556.60,1784,8138,4595156.00,
506401,DEEPAK NITR.,B ,Q,289.00,292.45,278.20,281.65,281.65,283.15,4824,286869,81723794.00,
506405,DHARAMSI CHM,X ,Q,113.80,113.80,108.00,109.95,110.40,112.45,171,27293,2986798.00,
506414,DIL LTD     ,XT,Q,2505.10,2668.00,2500.05,2544.05,2544.05,2602.45,73,663,1715336.00,
506480,GOCLCORP    ,B ,Q,616.70,627.80,611.00,620.00,615.25,623.55,152,2659,1642042.00,
506520,JAYSHRI CHEM,X ,Q,20.80,21.00,19.35,20.25,20.25,20.80,221,58161,1168982.00,
506522,JL MORISON  ,X ,Q,1463.50,1533.00,1463.50,1473.00,1473.00,1500.00,21,130,194582.00,
506525,KANORIA CHEM,B ,Q,96.50,98.40,94.00,95.50,95.50,94.95,451,29493,2825156.00,
506528,KELTECH EN. ,XT,Q,1310.00,1330.05,1251.30,1323.45,1330.00,1313.95,40,931,1207273.00,
506530,KEMP & CO.  ,X ,Q,493.55,493.55,492.95,493.00,493.00,470.05,8,128,63150.00,
506532,NITTA GELA  ,X ,Q,251.30,258.90,241.00,244.00,248.00,255.25,119,8305,2076177.00,
506579,ORIENT.CARB.,B ,Q,1264.95,1351.00,1264.95,1297.55,1297.55,1281.30,573,4587,5963667.00,
506590,PHIL.CARBON ,B ,Q,1261.00,1328.95,1241.05,1300.65,1300.65,1271.85,7648,171914,221860467.00,
506597,AMAL PRODUCT,X ,Q,190.00,193.00,187.25,190.25,192.00,191.55,143,14510,2758648.00,
506605,POLYCHEM    ,X ,Q,477.95,477.95,411.10,456.50,456.50,438.00,11,74,32743.00,
506618,PUN.CHEM    ,B ,Q,474.00,474.00,471.00,471.05,471.05,477.30,14,721,341131.00,
506642,SADHANA NITR,XT,Q,130.55,144.25,130.55,134.70,134.50,137.40,140,76138,10562909.00,
506655,SUDARSH.CHEM,B ,Q,451.00,456.85,436.55,446.85,446.85,442.75,781,23626,10611360.00,
506685,ULTRAMARINE ,X ,Q,385.00,385.00,376.00,378.45,378.45,377.30,167,10157,3880862.00,
506687,TRANSPEK    ,X ,Q,1398.00,1405.00,1370.00,1397.40,1400.00,1398.15,39,614,854597.00,
506690,UNICHEM LAB ,B ,Q,362.30,364.40,361.00,363.75,363.75,361.00,464,35564,12898038.00,
